ID,Name,Club,Club Logo
210409,L. MacLeod,Brentford,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/270px-Brentford_FC_crest.svg.png
202808,N. Yennaris,Brentford,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/270px-Brentford_FC_crest.svg.png
184471,A. Judge,Brentford,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/270px-Brentford_FC_crest.svg.png
224494,R. Henry,Brentford,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/270px-Brentford_FC_crest.svg.png
184630,L. Daniels,Brentford,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/270px-Brentford_FC_crest.svg.png
219436,J. Clarke,Brentford,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/270px-Brentford_FC_crest.svg.png
231445,J. Dasilva,Brentford,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/270px-Brentford_FC_crest.svg.png
241523,M. Forss,Brentford,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/270px-Brentford_FC_crest.svg.png
234472,M. Sorensen,Brentford,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/270px-Brentford_FC_crest.svg.png
230083,J. Hardy,Brentford,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/270px-Brentford_FC_crest.svg.png
226429,A. Coote,Brentford,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/270px-Brentford_FC_crest.svg.png
223912,C. Oliver,Brentford,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/270px-Brentford_FC_crest.svg.png
239534,N. Kirk,Brentford,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/270px-Brentford_FC_crest.svg.png
241614,J. Oksanen,Brentford,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/270px-Brentford_FC_crest.svg.png
230730,C. Carroll,Brentford,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Brentford_FC_crest.svg/270px-Brentford_FC_crest.svg.png
203668,A. Donnarumma,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
137410,D. Gastaldello,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
198857,S. Romagnoli,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
200930,L. Tremolada,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
223010,L. Morosini,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
220829,E. Torregrossa,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
202489,D. Bisoli,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
172837,E. Alfonso,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
206159,S. Sabelli,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
242269,Felipe Curcio,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
241096,S. Tonali,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
219587,A. Martinelli,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
223009,E. Lancini,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
242270,N. Spalek,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
235379,E. Ndoj,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
245144,F. Ferrari,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
240282,A. Matějů,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
244482,I. Rondanini,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
205720,A. Longhi,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
210883,L. Miracoli,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
219900,J. Dall'Oglio,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
226259,L. Andrenacci,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
226260,A. Cistana,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
240437,A. Semprini,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
219720,A. Boniotti,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
223393,L. Carillo,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
230854,M. Cortesi,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
244779,P. Bastianello,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
245565,M. Belkheir,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
243049,M. Viviani,Brescia,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/225px-Brescia_calcio_badge.svg.png
199005,M. Ryan,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
199915,L. Dunk,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
219411,J. Izquierdo,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
190765,P. Groß,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
215871,A. Jahanbakhsh,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
194644,Montoya,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
193158,D. Pröpper,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
172937,G. Murray,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
225018,F. Andone,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
203910,A. Knockaert,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
182184,D. Stephens,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
188182,L. Balogun,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
204366,J. Locadia,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
232805,Bernardo,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
177766,G. Bong,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
145047,Bruno Saltor,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
206594,S. March,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
192838,E. Schelotto,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
169345,M. Suttner,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
193550,B. Kayal,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
236480,Y. Bissouma,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
222404,M. Normann,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
173533,D. Button,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
188836,J. Steele,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
236918,A. Dreyer,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
237286,A. Connolly,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
241651,V. Gyökeres,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
231936,B. White,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
238516,L. Østigård,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
228642,J. Tilley,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
228779,B. Barclay,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
227949,J. Kerr,Brighton & Hove Albion,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Brighton_%26_Hove_Albion_logo.svg/225px-Brighton_%26_Hove_Albion_logo.svg.png
199418,E. Bauthéac,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
164626,T. Kristensen,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
172716,Alex López,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
138336,B. Holman,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
150106,A. Papadopoulos,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
188779,L. DeVere,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
202676,A. Taggart,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
172041,T. Mikkelsen,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
163616,J. Young,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
212753,S. Mauk,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
192315,Henrique,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
193875,J. Hingert,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
180726,M. McKay,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
202728,D. Bowles,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
232357,J. Caletti,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
209893,J. Pepper,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
231310,S. Nigro,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
231582,N. D'Agostino,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
237714,D. Ingham,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
241597,B. White,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
233932,C. O'Toole,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
243721,D. Wenzel-Halls,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
226094,S. Brady,Brisbane Roar,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Brisbane_Roar_FC_logo.svg/225px-Brisbane_Roar_FC_logo.svg.png
223283,F. Diedhiou,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
207616,A. Webster,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
196916,M. Pack,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
201122,T. Kalas,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
189403,N. Baker,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
194017,A. Weimann,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
199960,J. Paterson,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
198810,B. Wright,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
220659,J. Brownhill,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
189619,K. Smith,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
169493,F. Fielding,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
220969,N. Eliasson,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
189235,J. Hegeler,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
189776,M. Watkins,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
193900,J. Hunt,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
183454,E. Pisano,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
135587,N. Mäenpää,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
212454,C. O'Dowda,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
228668,M. Taylor,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
231512,L. Kelly,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
232755,J. Dasilva,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
212513,H. Adelakun,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
239611,M. Eisa,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
227995,L. Walsh,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
220677,J. Morrell,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
220807,M. O'Leary,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
233655,R. Holden,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
241398,A. Parsons,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
222714,C. Lemonheigh-Evans,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
241399,H. Smith,Bristol City,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Bristol_City_crest.svg/278px-Bristol_City_crest.svg.png
211363,T. Lockyer,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
188490,L. Sercombe,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
172928,C. Lines,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
193187,K. Bennett,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
193608,O. Clarke,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
171970,E. Upson,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
199620,S. Payne,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
202482,A. Rodman,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
163581,T. Craig,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
219785,T. Holmes-Dennis,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
203316,A. Smith,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
239990,T. Broadbent,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
202125,J. Bonham,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
184726,J. Partington,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
229419,G. Reilly,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
172680,S. Sinclair,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
204501,D. Leadbitter,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
204007,T. Nichols,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
218381,S. Matthews,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
222782,M. Baghdadi,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
188831,J. Martin,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
226473,M. Kelly,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
222422,A. Jakubiak,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
240886,R. Menayese,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
229126,J. Clarke,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
235013,A. Harper,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
240236,L. Russe,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
240884,A. André Jr,Bristol Rovers,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Bristol_Rovers_F.C._logo.svg/300px-Bristol_Rovers_F.C._logo.svg.png
210021,H. Mukhtar,Brøndby IF,https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/Brondby_IF_logo.svg/225px-Brondby_IF_logo.svg.png
